,i
1361,71.2547158195522
1362,78.21303847759637
1363,49.43594727759087
1364,47.151981996548116
1365,145.43996456209345
1366,164.87549450959006
1367,258.60245478977146
1368,81.23646573976085
1369,150.59103442082488
1370,107.0092020925542
1371,121.89958904528906
1372,126.41397516022428
1373,119.93222650189449
1374,36.588102577112174
1375,133.9404698049247
1376,145.2214216176889
1377,18.332883880300137
1378,64.55494993262077
1379,141.44268390369822
1380,114.87218660420965
1381,99.68443773025012
1382,103.02259342148942
1383,67.96330957559324
1384,122.96336515165127
1385,81.4825857853128
1386,117.53733122105456
1387,126.65871700847298
1388,34.554505549996456
1389,49.663484131809554
1390,120.6926859652426
1391,77.01092162949797
1392,117.63979078119453
1393,65.77686404314605
1394,180.20219823966403
1395,113.04405427556009
1396,93.79887185665346
1397,77.9581665214899
1398,57.50636619769444
1399,48.12870974062831
1400,106.4212970268076
1401,85.40576081120534
1402,66.69972404992777
1403,68.26880545217837
1404,122.11692562423657
1405,108.39795808071393
1406,81.16200485809742
1407,53.09617250519169
1408,118.24811699817799
1409,104.41499249965452
1410,60.67172485985531
1411,100.97795618098456
1412,69.98966563607564
1413,101.18198464015025
1414,64.265395790746
1415,118.16858302557385
1416,151.53790695574546
1417,150.83223082068244
1418,119.41924579535716
1419,45.12239407259895
1420,102.89634457327166
1421,35.821785623976446
1422,106.15130489091783
1423,143.79447556406177
1424,90.53839208693022
1425,59.22968349508289
1426,141.67146760286224
1427,32.58312620159092
1428,26.46878226895699
1429,64.74802797744415
1430,73.92067320035369
1431,33.29600779941079
1432,104.73409574706271
1433,147.85068720742726
1434,69.36260255319141
1435,72.13242575407897
1436,62.65819622752591
1437,60.25863231596326
1438,132.4236888014496
1439,61.89402933147646
1440,103.36485696676496
1441,62.09245511993241
1442,78.42244022389501
1443,122.85324744868637
1444,132.72389258983915
1445,131.88021308595785
1446,74.7564596839762
1447,87.18699398230548
1448,125.85005430198055
1449,112.82066495165526
1450,51.80132453038008
1451,98.62988531267415
1452,105.50841346455665
1453,83.9984523695175
1454,94.19782534265235
1455,133.49719826756623
1456,75.84779789904206
1457,155.6492225806826
1458,112.3148175500525
1459,126.56374276461845
1460,96.32219995498711
1461,64.97340693249255
1462,102.96324803420333
1463,78.51204010839436
1464,86.97557770305419
1465,119.80987869864069
1466,123.18043438237895
1467,92.21178334014118
1468,127.70119461573357
1469,110.1997286655191
1470,60.63326022598904
1471,75.7301013231628
1472,117.13558652235801
1473,50.861183050414795
1474,45.24709609828336
1475,80.96605174562042
1476,81.50248511239788
1477,47.90222944258857
1478,50.98911348452535
1479,78.71242412034353
1480,118.94878192361053
1481,139.21688375810842
1482,162.043075154924
1483,69.87025714501942
1484,104.78691414606476
1485,109.71179992784793
1486,108.79935631596659
1487,43.3485152020926
1488,342.5917975613282
1489,76.5792157829433
1490,90.55270787900436
1491,109.16196213312159
1492,104.00619728467356
1493,174.78555480251993
1494,89.1629693202498
1495,93.43049088945938
1496,97.90708053141542
1497,137.46878200399976
1498,59.93441673482967
1499,69.94173032793347
1500,127.03687231945409
1501,82.14154740074011
1502,115.80442976958727
1503,72.09974006913065
1504,78.27860547157698
1505,146.0195665664894
1506,101.81782973612486
1507,72.36227642457098
1508,68.42116646931599
1509,128.2380364023663
1510,69.65431767467112
1511,119.6748305799987
1512,47.31685964435375
1513,53.974365324125905
1514,140.49766664126753
1515,62.44117732346796
1516,73.53780528911442
1517,101.1755858521168
1518,123.82350232442057
1519,138.99938929091402
1520,24.515804542853854
1521,59.93747018689226
1522,73.9271664298639
1523,70.43468947909346
1524,121.38800236159324
1525,112.37244601663622
1526,82.96396690322446
1527,141.5590189706517
1528,157.30900506486722
1529,96.98967590139122
1530,114.76346801212057
1531,167.128231798513
1532,53.88786537563013
1533,78.72666791049437
1534,163.5778175203671
1535,79.5223006037001
1536,77.75697066589062
1537,28.523120403691763
1538,88.0285315702969
1539,134.54418829074936
1540,65.9853034591465
1541,67.52974828547354
1542,104.2553477790024
1543,31.45002872418245
1544,98.75749184201862
1545,221.1891594179529
1546,120.16758595328422
1547,85.48501610538993
1548,98.93426323573141
1549,80.05155918682094
1550,65.05929763200818
1551,37.47501406266616
1552,95.3995328024442
1553,28.56970828337283
1554,96.14621082855173
1555,81.86883974239987
1556,47.831258264401406
1557,67.49760673594932
1558,116.14242481400204
1559,50.9355762037938
1560,79.71728028192246
1561,39.55792230993842
1562,99.4287423336876
1563,138.89198948533826
1564,77.97049314753967
1565,97.5852888808099
1566,110.68671620594033
1567,139.53052672599247
1568,69.07502139802625
1569,83.01280602857366
1570,103.60064051918252
1571,176.11211341231802
1572,14.894586677147716
1573,102.62772284627529
1574,146.7738736941145
1575,136.9582439712471
1576,61.82763015822868
1577,67.06913709684277
1578,88.21352361859888
1579,55.638245543537316
1580,92.50545456974837
1581,63.74446611488764
1582,57.240382653564446
1583,43.137708299200646
1584,52.49425040594403
1585,24.780888038231097
1586,79.52090362146446
1587,134.74358587784394
1588,79.730865511225
1589,87.1917422039814
1590,61.72518290956104
1591,87.08382235559922
1592,143.01351763620664
1593,168.7167680213312
1594,142.19532842731212
1595,118.31855856688225
1596,110.2210257883216
1597,91.11311303463813
1598,14.934674219220744
1599,16.291449649416784
1600,129.57660428361632
1601,34.09904383720236
1602,159.6469955441085
1603,14.877065896133601
1604,52.37266316895103
1605,81.02723621838594
1606,119.18095520553905
1607,30.249122611296915
1608,77.46683227113057
1609,67.40683916082725
1610,107.62927965936606
1611,129.61325813807352
1612,77.35409698009252
1613,95.26856622200746
1614,83.10385467740862
1615,87.19817569101762
1616,91.45146932338285
1617,128.55359071629655
1618,68.35977299375539
1619,70.44260896070925
1620,85.06316942603567
1621,35.21060405233887
1622,90.4593778497168
1623,113.41961130148725
1624,79.99827845288151
1625,100.64518743179927
1626,141.27655041292525
1627,127.1972093822339
1628,99.97731576878468
1629,78.98988023941016
1630,93.8240865200231
1631,75.96194084637592
1632,38.50228411607225
1633,148.40782518048633
1634,114.78141259567269
1635,86.12307356545469
1636,90.56050298413032
1637,102.27747847671026
1638,96.20585215677677
1639,121.3121104086616
1640,93.13224690612027
1641,90.48703293388607
1642,92.27190176955469
1643,122.41247161105797
1644,81.37544207215367
1645,107.70380135457735
1646,74.38193669720305
1647,91.57381015759903
1648,148.19966167928058
1649,102.18427005267245
1650,84.43251946896828
1651,83.72208011567871
1652,108.01397871024979
1653,113.6867183706758
1654,144.12324188443833
1655,21.16743459918813
1656,68.92762170439036
1657,121.32873436073321
1658,82.94123371423406
1659,86.37034169561548
1660,103.47713709891913
1661,130.86682712635897
1662,55.62485656343715
1663,69.95770511503979
1664,162.0581631775414
1665,100.29113734879904
1666,13.238135635124355
1667,146.78212488632832
1668,116.49061492169852
1669,99.46263404088081
1670,103.895350745106
1671,60.147794847874835
1672,120.60176158137892
1673,75.45468344739484
1674,90.02658407049984
1675,86.1849755569751
1676,77.24505384130026
1677,57.88411543325064
1678,97.42701485270409
1679,114.14098158976826
1680,84.51072314654495
1681,51.5223411193757
1682,119.62270322804578
1683,59.46530559396217
1684,44.14164609210625
1685,156.38979784436268
1686,65.50863756905996
1687,95.48504277173109
1688,146.13863915968705
1689,39.35766647576207
1690,70.07073868549746
1691,123.953650525329
1692,108.31115847191086
1693,64.69470354351982
1694,114.39230293866112
1695,75.24818271069371
1696,114.61236099989482
1697,118.89655308049228
1698,89.30264086078378
1699,116.87002547861593
1700,44.838796193054165
1701,99.1369488379803
1702,50.58157565282529
1703,126.15707300782277
1704,122.43634404783403
1705,58.08682655907705
1706,108.01321970602734
1707,103.24616892583212
1708,86.54059819923363
1709,40.183597155375715
1710,116.9174615816289
1711,92.61602562183988
1712,64.10989905570176
1713,69.36662377168139
1714,103.62794391616676
1715,149.3661582682696
1716,120.82102917579603
1717,148.62620240929164
1718,88.66392062761955
1719,118.0480343876599
1720,44.83060488283291
1721,121.25713971580356
1722,79.0806841330236
1723,81.58514076388438
1724,71.10116597505609
1725,76.68125686817292
1726,151.6156606965031
1727,140.6475643994715
1728,69.27504657894121
1729,162.534012921298
1730,100.70691189789977
1731,99.48849733822912
1732,71.7298317749998
1733,48.724208753562905
1734,112.9741728299684
1735,49.611687345132225
1736,175.45682702905054
1737,172.49716651283856
1738,103.49022620928145
1739,54.3322540168441
1740,105.72252445193556
1741,106.10283129153548
1742,132.29812651186427
1743,91.57509713252463
1744,116.4873406811748
1745,111.64048113987751
1746,76.24322833132464
1747,119.59223606160808
1748,75.7923885066683
1749,197.45946205193397
1750,22.606188216182105
1751,72.72420272844036
1752,118.13599578751075
1753,162.21168533613758
1754,187.76951078158623
1755,96.85584573563743
1756,89.46830367580124
1757,63.348500869783344
1758,46.97719685095077
1759,105.9406059591725
1760,45.358514949697394
1761,81.07550494157483
1762,16.90169818041534
1763,44.11916374424306
1764,214.17899145363612
1765,42.65040307918056
1766,44.98594277495088
1767,165.3697843118027
1768,77.65963709306955
1769,96.08339935581147
1770,70.06175328433491
1771,44.662463181523776
1772,45.01629987667055
1773,64.23119705926224
1774,178.17906377879484
1775,121.6657530922405
1776,110.7559609913798
1777,112.22093860424357
1778,68.91914610553653
1779,100.02509948283348
1780,77.62731056523006
1781,92.02794451435285
1782,118.59470272756391
1783,126.57486018811939
1784,115.4236120505116
1785,47.476141608252306
1786,97.4037407906466
1787,90.56909428538292
1788,88.20484585934722
1789,85.38445848135939
1790,119.1629508214361
1791,111.34492417978072
1792,25.002588232807398
1793,106.89909862868983
1794,118.0154803931803
1795,116.1079486538717
1796,107.53572776606734
1797,86.57009679838698
1798,72.9210867923971
1799,74.82583258280849
1800,58.70211667524874
1801,101.97266708214596
1802,121.6125449034601
1803,57.16270556452258
1804,91.62160123238927
1805,48.67638439637028
1806,93.05767130763621
1807,63.14617212890181
1808,138.5276938386959
1809,81.32385170461029
1810,36.69147482866694
1811,56.3437815389645
1812,112.09562616530495
1813,100.75681433184975
1814,102.40818508454821
1815,59.56839701257456
1816,85.42031545783065
1817,72.33888990372945
1818,46.53848476148356
1819,101.98556588791973
1820,80.43244258328026
1821,57.61729564650688
1822,83.85234479887677
1823,125.58106072460012
1824,43.69639421476845
1825,109.60507704448594
1826,36.30950584615438
1827,15.413064320363558
1828,53.83175731670966
1829,127.96865957539518
1830,81.14945879024235
1831,119.27646577374425
1832,59.40495566196505
1833,34.92144756861883
1834,103.42243527020838
1835,53.03539149984446
1836,113.1791749565197
1837,158.9300788743218
1838,73.29700958460292
1839,116.37852457045861
1840,104.22806217735427
1841,215.96002335728497
1842,118.51826687296541
1843,136.5109804124836
1844,80.45674956763051
1845,116.68477803230554
1846,84.34683090220884
1847,92.58902108901461
1848,16.72454191372625
1849,112.28798698321745
1850,35.03758734398327
1851,138.3647411203192
1852,103.56424717984991
1853,151.1178757557396
1854,91.58668072080789
1855,104.4109571338212
1856,56.02369885238574
1857,110.25123603837156
1858,95.11973092637744
1859,73.12839516977321
1860,15.54677681711982
1861,86.84015596462412
1862,83.03001591000366
1863,65.03472953154592
1864,14.726381685387281
1865,73.62143633762666
1866,42.69005702304941
1867,139.895001986843
1868,125.96042405802444
1869,16.779986580707234
1870,140.25402305631917
1871,130.1291023253071
1872,108.13966742142404
1873,155.86100454393986
1874,255.7768413017466
1875,43.725957927044036
1876,46.329741496508085
1877,111.71817267782191
1878,65.18525469275274
1879,44.4225514291714
1880,99.51978693379085
1881,65.86728810742251
1882,48.670740970388806
1883,59.17352273760537
1884,58.8083271841969
1885,59.81965669792071
1886,79.26163049815617
1887,81.58585738358184
1888,94.24831039744856
1889,210.22241933254267
1890,36.667118123257985
1891,34.16698142933324
1892,54.60879801765041
1893,65.0931368068078
1894,51.26719091464571
1895,63.05483113981222
1896,33.09749450233003
1897,83.26299135891509
1898,55.077028745496996
1899,54.56967134538278
1900,47.5732383414782
1901,30.02686299861799
1902,50.81617082240651
1903,91.32143065458105
1904,75.1198027295844
1905,55.61860296159823
1906,67.62270085088062
1907,63.56029830627864
1908,54.72259712365182
1909,14.19856518194653
1910,56.95301329095585
1911,51.17442024028509
1912,76.76279883251837
1913,58.91897340951553
1914,67.20536031549138
1915,49.78149276033241
1916,40.886845141033845
1917,83.66415169292698
1918,57.57591226937543
1919,97.61375062612105
1920,52.34516096142945
1921,84.90178533771187
1922,65.96513671191286
1923,46.23835053442336
1924,68.53412527135569
1925,25.958605313467185
1926,67.87573130337957
1927,58.12653487004823
1928,87.23939190165046
1929,59.040198688252374
1930,54.96703082182492
1931,65.00571684621266
1932,48.40445093253282
1933,91.35047262586887
1934,37.53437709914554
1935,22.25466987196992
1936,79.62056998552704
1937,73.51700923745358
1938,89.1236624684314
1939,37.53325617193499
1940,69.35565736122211
1941,19.815514556517282
1942,78.27668029070672
1943,69.33336433959018
1944,68.86613673003495
1945,64.1657848920532
1946,64.70936622533443
1947,66.48038497260399
1948,71.57462939241222
1949,87.06210147529274
1950,28.403464822941526
1951,61.85446379535613
1952,131.00621954405423
1953,32.638982881090385
1954,36.77329756103149
1955,46.08645969719657
1956,41.51114542252712
1957,61.934816996651826
1958,64.11958544932814
1959,112.40423326174935
1960,75.49048144452863
1961,39.17246026346972
1962,50.14363384344525
1963,59.92967892752257
1964,49.66226271008103
1965,58.71552431918579
1966,82.2531676648349
1967,64.58682483243035
1968,85.15586853185964
1969,19.161798215942373
